mst,client_type
0304851147,Công ty cổ phần
0400101556-019,Công ty nhà nước
4000984248,Công ty tư nhân
4001103774,Công ty tư nhân
0301452948-021,Công ty cổ phần
4001160130,Công ty nhà nước
4001153302,Công ty cổ phần
4001088572,Công ty TNHH
4001184692,Công ty TNHH
4000982882,Công ty TNHH
0400453974-001,Công ty TNHH
4001119911,Công ty TNHH
4001116692,Công ty TNHH
4001088325,Công ty TNHH
4000286109-085,Công ty tư nhân
4000411303,Công ty cổ phần
4001005738-001,Công ty cổ phần
4000382275,Công ty cổ phần
4001110309,Công ty TNHH
0313185380,Công ty TNHH
4001093879,Công ty TNHH
4001095643,Công ty TNHH
4001118763,Công ty TNHH
4000483731,Công ty tư nhân
4001117632,Công ty TNHH
4001127101,Công ty tư nhân
4001117738,Công ty TNHH
4000286109-084,Công ty tư nhân
4000440174,Công ty cổ phần
4001141353,Công ty TNHH
0101957116-006,Công ty TNHH
0401009352,Công ty cổ phần
4000393661,Công ty TNHH
4000292825,Công ty TNHH
4000762647,Công ty TNHH
0401841761,Công ty tư nhân
4000368048,Công ty TNHH
0302887564,Công ty TNHH
4001120762,Công ty cổ phần
4000483837,Công ty TNHH
3701654454,Công ty TNHH
4001037948-002,Công ty cổ phần
4001108966,Công ty TNHH
4001096742,Công ty TNHH
4001122632,Công ty cổ phần
4000450221,Công ty TNHH
4000505583,Công ty tư nhân
4001123724,Công ty cổ phần
4001073833,Công ty TNHH
0401536101-001,Công ty TNHH
4000826273,Công ty TNHH
0301412222-052,Công ty cổ phần
4001073784,Công ty TNHH
4000684685,Công ty cổ phần
4001004614,Công ty TNHH
0100108688-052,Công ty cổ phần
4001138625,Công ty TNHH
4001098281,Công ty TNHH
4001005713,Công ty tư nhân
4000844829,Công ty TNHH
4001118724,Công ty TNHH
0401685488,Công ty cổ phần
0300487137-013,"Tập đoàn, Tổng công ty"
4000923774,Công ty TNHH
4001114751,Công ty tư nhân
4000799679,Công ty TNHH
4001091430,Công ty TNHH
4000414939,Công ty TNHH
4000991245,Công ty tư nhân
4000364484,Công ty tư nhân
4001125584,Công ty TNHH
4001118611,Công ty TNHH
4001113684,Công ty TNHH
0303217354-049,Công ty cổ phần
4000438136,Công ty cổ phần
3900232217,Công ty tư nhân
0100150619-059,Công ty nhà nước
3900243762,Công ty tư nhân
1200482095,Công ty tư nhân
3900210492,Công ty TNHH
3900320167,Công ty tư nhân
3901211957,Công ty tư nhân
3901168613,Công ty tư nhân
3901162530,Công ty tư nhân
3900316788,Công ty tư nhân
3900334360,Công ty tư nhân
3900318305,Công ty tư nhân
3900244501,Công ty cổ phần
3901169286,Công ty tư nhân
3900395469,Công ty tư nhân
3900285993,Công ty tư nhân
3901004037,Công ty tư nhân
3900318288,Công ty tư nhân
3900498859,Công ty tư nhân
3900327331,Công ty tư nhân
3901089150,Công ty tư nhân
3900136545,Công ty tư nhân
3901172627,Công ty tư nhân
3901120058,Công ty tư nhân
3900327645,Công ty tư nhân
3900236518,Công ty tư nhân
3900876966,Công ty tư nhân
3900928734,Công ty tư nhân
3900999421,Công ty tư nhân
3900377646,Công ty tư nhân
3901161569,Công ty tư nhân
3901212929,Công ty tư nhân
3900248792,Công ty nhà nước
3901170605,Công ty tư nhân
3901209718,Công ty tư nhân
3901202222,Công ty tư nhân
0303883266,Công ty tư nhân
3600882415,Công ty tư nhân
3901122376,Công ty tư nhân
3900899233,Công ty tư nhân
3900408781,Công ty tư nhân
3901110187,Công ty tư nhân
3901203762,Công ty tư nhân
3901025566,Công ty tư nhân
3900778990,Công ty TNHH
3901315201,Công ty tư nhân
3900554503,Công ty tư nhân
3900240810,Công ty tư nhân
3900323337,Công ty tư nhân
3900260038,Công ty tư nhân
0390244269,Công ty tư nhân
3900389842,Công ty tư nhân
3900368105,Công ty tư nhân
3900243138,Công ty tư nhân
3900243674,Công ty tư nhân
3900300347,Công ty tư nhân
3900319263,Công ty tư nhân
3900851337,Công ty tư nhân
45A8007121,Công ty tư nhân
3900433523,Công ty tư nhân
3901190658,Công ty tư nhân
3900233725,Công ty tư nhân
3900836096,Công ty tư nhân
3901216930,Công ty tư nhân
3900304990,Công ty tư nhân
3900407393,Công ty tư nhân
3900244251,Công ty tư nhân
3900327395,Công ty tư nhân
0303217354-015,Công ty tư nhân
3900244565,Công ty tư nhân
3900318256,Công ty tư nhân
3900513521,Công ty tư nhân
3901299937,Công ty tư nhân
3900405188,Công ty tư nhân
0314467155-008,Công ty tư nhân
3900243931,Công ty tư nhân
3900852066,Công ty nhà nước
3901109907,Công ty tư nhân
3900319637,Công ty tư nhân
3900212066,Công ty tư nhân
3900192500,Công ty tư nhân
3901110758,Công ty tư nhân
3901063787,Công ty tư nhân
3900306613,Công ty tư nhân
0310044254-015,Công ty tư nhân
3900820787,Công ty tư nhân
3900334113,Công ty tư nhân
3900370048,Công ty tư nhân
3900365390,Công ty tư nhân
3901196829,Công ty tư nhân
3900336223,Công ty tư nhân
3901172296,Công ty tư nhân
3901220567,Công ty tư nhân
3901220479,Công ty tư nhân
0100686174-774,Công ty nhà nước
3900879886,Công ty tư nhân
3900814511,Công ty tư nhân
3901213841,Công ty tư nhân
0302359405,Công ty tư nhân
3901173518,Công ty TNHH
3900738395,Công ty tư nhân
3900838551,Công ty tư nhân
3900298722,Công ty nhà nước
3901172137,Công ty tư nhân
3901211259,Công ty tư nhân
3900906480,Công ty tư nhân
3900302640,Công ty tư nhân
3901217412,Công ty tư nhân
3901048073,Công ty tư nhân
3900415757,Công ty tư nhân
3900308988,Công ty tư nhân
3901280157,Công ty tư nhân
3901175402,Công ty tư nhân
3901120996,Công ty tư nhân
0100108688,Công ty tư nhân
3900316266,Công ty tư nhân
0309543280-004,Công ty tư nhân
3900860349,Công ty tư nhân
3900324820,Công ty tư nhân
3900972331,Công ty tư nhân
0314376846-003,Công ty tư nhân
3900425730,Công ty tư nhân
3901182657,Công ty tư nhân
3901168268,Công ty tư nhân
3900405597,Công ty tư nhân
3900926504,Công ty TNHH
3901221779,Công ty tư nhân
3901048108,Công ty tư nhân
3901169543,Công ty tư nhân
3900806302,Công ty tư nhân
3900402490,Công ty tư nhân
3900441468,Công ty tư nhân
3901181195,Công ty TNHH
3901166951,Công ty tư nhân
1800498474-004,Công ty TNHH
3901151465,Công ty tư nhân
3901219226,Công ty tư nhân
3901181910,Công ty tư nhân
3900430924,Công ty tư nhân
3901184541,Công ty tư nhân
3900887622,Công ty tư nhân
0305140259-015,Công ty nhà nước
3901187408,Công ty tư nhân
0100112437,Công ty cổ phần
0301340497,Công ty tư nhân
3901183890,Công ty tư nhân
3900939768,Công ty tư nhân
3900386827,Công ty tư nhân
3901183682,Công ty tư nhân
3900920580,Công ty tư nhân
3900491028,Công ty tư nhân
3900374684,Công ty nhà nước
3900409552,Công ty tư nhân
0300446973,Công ty tư nhân
3900960576,Công ty tư nhân
3901027531,Công ty tư nhân
3900305031,Công ty tư nhân
3900876194,Công ty tư nhân
3901207608,Công ty tư nhân
3900911307,Công ty tư nhân
3900462796,Công ty tư nhân
3901220599,Công ty tư nhân
3901222236,Công ty tư nhân
3900334145,Công ty tư nhân
3900921270,Công ty tư nhân
3900388221,Công ty tư nhân
3900242688-017,Công ty tư nhân
3901189028,Công ty tư nhân
3900967331,Công ty tư nhân
3900444370,Công ty tư nhân
3900328769,Công ty tư nhân
0458006194,Công ty tư nhân
3900305514,Công ty tư nhân
3900407851,Công ty tư nhân
3900870650,Công ty TNHH
3900876187,Công ty tư nhân
3901174737,Công ty tư nhân
3901227770,Công ty tư nhân
3901162837,Công ty TNHH
0108950310,Công ty tư nhân
3901003996,Công ty tư nhân
3900424173,Công ty tư nhân
3901203096,Công ty tư nhân
3900326031,Công ty tư nhân
3900242695,Công ty tư nhân
3900954893,Công ty tư nhân
3901194490,Công ty tư nhân
3900304119,Công ty tư nhân
3901017621,Công ty tư nhân
3900417225,Công ty tư nhân
3900505182,Công ty tư nhân
3900388849,Công ty tư nhân
3900402317,Công ty tư nhân
3900318760,Công ty tư nhân
3900331754,Công ty tư nhân
3900314727,Công ty tư nhân
3901199731,Công ty tư nhân
3900126297,Công ty tư nhân
3900317848,Công ty tư nhân
3900187282,Công ty tư nhân
3900461400,Công ty tư nhân
3900324210,Công ty tư nhân
3901160815,Công ty tư nhân
0301103908-018,Công ty nhà nước
3900918750,Công ty tư nhân
3900391369,Công ty tư nhân
3900320590,Công ty tư nhân
3900963104,Công ty tư nhân
3900878138,Công ty tư nhân
3600224423,Công ty cổ phần
3900879283,Công ty tư nhân
4504000045,Công ty tư nhân
3900531337,Công ty tư nhân
3900366108,Công ty tư nhân
1200482095-003,Công ty tư nhân
3900331440,Công ty tư nhân
3900333053,Công ty tư nhân
1601876756,Công ty tư nhân
1601875833,Công ty TNHH
1601864172,Công ty TNHH
1602082202,Công ty TNHH
1602078580,Công ty TNHH
1602081054,Công ty TNHH
1602084859,Công ty TNHH
1601648358,Công ty cổ phần
1600475984,Công ty TNHH
1601651819,Công ty TNHH
1600406980,Công ty TNHH
1600170774,Công ty tư nhân
1602055336,Công ty TNHH
1601564556,Công ty tư nhân
1602086503,Công ty TNHH
1801648806,Công ty TNHH
1602093067,Công ty TNHH
1602098925,Công ty TNHH
1602101656,Công ty TNHH
1601871349,Công ty TNHH
1702163536,Công ty TNHH
1602104791,Công ty tư nhân
1602106252,Công ty TNHH
0302110337,Công ty TNHH
1600677892,Công ty tư nhân
1601976870,Công ty TNHH
1600848530,Công ty nhà nước
1600909800,Công ty tư nhân
1601866003,Công ty TNHH
0314000956-003,Công ty tư nhân
1600565966,Công ty tư nhân
1602004980,Công ty tư nhân
1602014354,Công ty tư nhân
1602035675,Công ty tư nhân
1602040996,Công ty TNHH
1602079640,Công ty TNHH
1601928958,Công ty tư nhân
1601885895-001,Công ty tư nhân
0315056408-024,Công ty tư nhân
1602105756,Công ty TNHH
1602093162,Công ty tư nhân
1602097583,Công ty tư nhân
1600475864,Công ty tư nhân
1601894025,Công ty tư nhân
1601834072,Công ty TNHH
1600976010,Công ty tư nhân
1601007770,Công ty tư nhân
1601904058,Công ty TNHH
1602019345,Công ty TNHH
1600191767,Công ty TNHH
1600251871,"Tập đoàn, Tổng công ty"
1601965163,Công ty tư nhân
1601868064,Công ty TNHH
1601892010,Công ty TNHH
1601654048,Công ty nhà nước
1601894000,Công ty tư nhân
1601922096,Công ty tư nhân
1601223524,Công ty tư nhân
1600619435,Công ty tư nhân
1602058993,Công ty tư nhân
1602054999,Công ty TNHH
1602065380,Công ty tư nhân
1601892701,Công ty TNHH
1601884059,Công ty TNHH
1602077040,Công ty tư nhân
1602078647,Công ty tư nhân
1601667375-001,Công ty tư nhân
1602080131,Công ty tư nhân
1602079986,Công ty tư nhân
1600975401,Công ty TNHH
1601884845,Công ty tư nhân
1601532642,Công ty TNHH
1602081720,Công ty tư nhân
1601984335,Công ty tư nhân
1602070687,Công ty TNHH
1602091775,Công ty tư nhân
1602085940,Công ty tư nhân
1602094945,Công ty TNHH
1602087070,Công ty tư nhân
1602095674,Công ty tư nhân
1602094279,Công ty tư nhân
1602099083,Công ty TNHH
1602090193,Công ty tư nhân
1602101159,Công ty tư nhân
1600742171,Công ty tư nhân
1602100902,Công ty tư nhân
1602041439,Công ty tư nhân
1602043789,Công ty TNHH
0102766770,Công ty cổ phần
1601955581,Công ty tư nhân
1601465837,Công ty tư nhân
1600619731,Công ty tư nhân
1602105266-001,Công ty TNHH
1600372033,"Tập đoàn, Tổng công ty"
1602108316,Công ty TNHH
1602108549,Công ty TNHH
1602108274,Công ty TNHH
1602107270,Công ty TNHH
1602107880,Công ty TNHH
1602108002,Công ty tư nhân
1602065327,Công ty TNHH
1602108179,Công ty TNHH
1602108926,Công ty TNHH
1602107577,Công ty TNHH
1602107697,Công ty TNHH
1602107136,Công ty TNHH
1602108108,Công ty tư nhân
1602108436,Công ty tư nhân
1602107753,Công ty TNHH
1600380355,Công ty tư nhân
1600872075,Công ty TNHH
1600894512,Công ty TNHH
1602097209,Công ty TNHH
1601839899,Công ty TNHH
1601370624,Công ty TNHH
1601500922,Công ty tư nhân
1801328348,Công ty TNHH
1602093483-001,Công ty TNHH
1602109542,Công ty TNHH
1400398958,Công ty TNHH
1601439019,Công ty TNHH
1602099566,Công ty TNHH
1600848001,Công ty TNHH
1602036090,Công ty TNHH
1602007156,Công ty TNHH
1601980041,Công ty TNHH
1601488665,Công ty TNHH
1602047543,Công ty TNHH
1602109091,Công ty TNHH
1602068286,Công ty TNHH
1602104600,Công ty TNHH
1602106728,Công ty TNHH
1602103205,Công ty TNHH
2200767159,Công ty nhà nước
1602110160,Công ty TNHH
1601981461,Công ty TNHH
1601206215,Công ty TNHH
1600380080,Công ty tư nhân
1600373076,Công ty tư nhân
1600209622,Công ty TNHH
8318149969,"Tập đoàn, Tổng công ty"
1600248646,Công ty tư nhân
1602110668,Công ty TNHH
8308120382,Công ty tư nhân
1602096597,Công ty nhà nước
1602110925,Công ty TNHH
1402104882,Công ty TNHH
1600501933,"Tập đoàn, Tổng công ty"
0313826595,Công ty TNHH
1600383444,Công ty tư nhân
1602110851,Công ty TNHH
1602111090,Công ty TNHH
1801654912,Công ty tư nhân
1602075942,Công ty TNHH
1602098890,Công ty tư nhân
1602110724,"Tập đoàn, Tổng công ty"
3700723994-024,"Tập đoàn, Tổng công ty"
1601978388,Công ty TNHH
1601989460,Công ty TNHH
1602111012,Công ty cổ phần
1602067405,Công ty TNHH
1600165559,Công ty tư nhân
1602111975,Công ty TNHH
1601986879,Công ty TNHH
1602106189,Công ty TNHH
8521775956,Công ty tư nhân
1801616000,Công ty TNHH
52H8003273,Công ty tư nhân
1702016605,Công ty cổ phần
1600843003,Công ty TNHH
1600350230,Công ty tư nhân
0301175691-060,Công ty Liên doanh
1602113933,Công ty tư nhân
1600755702,Công ty tư nhân
1602112094,Công ty TNHH
1602093363-001,Công ty TNHH
1602111446,Công ty tư nhân
1602086045,Công ty tư nhân
1601995545,Công ty TNHH
1600756544,Công ty tư nhân
1602110932,Công ty tư nhân
1602113274,Công ty TNHH
1602100437,Công ty tư nhân
1602111421,Công ty TNHH
1600886896,Công ty TNHH
1601225271,Công ty tư nhân
1600592494,Công ty TNHH
1601998313,Công ty tư nhân
1701281505-002,Công ty tư nhân
1602002599,Công ty tư nhân
1602114020,Công ty TNHH
0315741298,Công ty cổ phần
1602106534,Công ty TNHH
1602022309,Công ty tư nhân
1601058768,Công ty TNHH
1101868348,Công ty TNHH
1601815591,Công ty tư nhân
1600653034,Công ty tư nhân
8489164420,Công ty tư nhân
8257689890,Công ty tư nhân
8356790924,Công ty tư nhân
8440440775,Công ty tư nhân
1600854502,Công ty TNHH
1600157815,Công ty TNHH
1600562764,Công ty TNHH
1600831840,Công ty TNHH
0900225253,Công ty tư nhân
0900258033,Công ty tư nhân
0900276709,Công ty tư nhân
0900253268,Công ty tư nhân
0900258435,Công ty tư nhân
0900283093,Công ty tư nhân
0900166248,Công ty nhà nước
0900250796,Công ty tư nhân
0900258562,Công ty tư nhân
0900220858,Công ty tư nhân
0900987621,Công ty TNHH
0900461606,Công ty nhà nước
0101849167,Công ty nhà nước
0901036682,Công ty tư nhân
0900352653,Công ty nhà nước
0900221562,Công ty nhà nước
0900988720,Công ty tư nhân
0200883994,Công ty cổ phần
0900276988,Công ty tư nhân
0900276177,Công ty tư nhân
0900982172,Công ty tư nhân
0900283488,Công ty tư nhân
0100101611-005,Công ty tư nhân
0900213963,Công ty tư nhân
0900696125,Công ty tư nhân
0900282156,Công ty TNHH
0900251486,Công ty tư nhân
0900625981,Công ty tư nhân
0900257329,Công ty tư nhân
0900260628,Công ty tư nhân
0900254504,Công ty tư nhân
0102544224-002,Công ty tư nhân
0900293366,Công ty nhà nước
0900255586,Công ty tư nhân
0900935013,Công ty cổ phần
0900242114,Công ty tư nhân
0900282893,Công ty tư nhân
0900860470,Công ty tư nhân
0900236689,Công ty tư nhân
0900241142,Công ty tư nhân
0900554106,Công ty tư nhân
0900178268,Công ty nhà nước
0900257600,Công ty tư nhân
0900222284,Công ty tư nhân
0900167001,Công ty nhà nước
0900278953,Công ty tư nhân
0900465777,Công ty tư nhân
0100686174-827,Công ty nhà nước
0900270400,Công ty TNHH
0900271718,Công ty tư nhân
0900263629,Công ty tư nhân
0900275582,Công ty tư nhân
0900260480,Công ty tư nhân
0900248701,Công ty tư nhân
0900275053,Công ty tư nhân
0900246768,Công ty tư nhân
0900249945,Công ty tư nhân
0900191364,Công ty tư nhân
0900237869,Công ty tư nhân
0101066328,Công ty tư nhân
0900245965,Công ty tư nhân
0900213804,Công ty tư nhân
0102734881,Công ty tư nhân
0900558492,Công ty tư nhân
0900191237,Công ty tư nhân
0900238774,Công ty TNHH
0900268031,Công ty tư nhân
0900258604,Công ty nhà nước
0102021778,Công ty tư nhân
0104352285,Công ty nhà nước
0900278671,Công ty tư nhân
0900272542,Công ty tư nhân
0900272165,Công ty tư nhân
0900240445,Công ty tư nhân
0900192618,Công ty tư nhân
0900246038,Công ty tư nhân
0101024462,Công ty nhà nước
0105402531-004,Công ty cổ phần
0101312125,Công ty tư nhân
0900218270,Công ty tư nhân
0102023408,Công ty tư nhân
0900237611,Công ty tư nhân
0900224002,Công ty tư nhân
0900243189,Công ty nhà nước
0973021276,Công ty tư nhân
0900191678,Công ty tư nhân
0900254328,Công ty tư nhân
0900269243,Công ty tư nhân
0900259245,Công ty tư nhân
0900191389,Công ty tư nhân
0900206772,Công ty tư nhân
0900234441,Công ty cổ phần
0900222245,Công ty tư nhân
0900338049,Công ty nhà nước
0900241431,Công ty tư nhân
0101256456,Công ty tư nhân
0101429532,Công ty tư nhân
0900270175,Công ty tư nhân
0900233208,Công ty tư nhân
0100695387-011,Công ty nhà nước
0900227236,Công ty tư nhân
0900182810,Công ty tư nhân
0900198095,Công ty tư nhân
0900221322,Công ty cổ phần
0900259206,Công ty tư nhân
0900233014,Công ty tư nhân
1100439762-001,Công ty tư nhân
0900207776,Công ty TNHH
0900237851,Công ty tư nhân
0301442379-062,Công ty nhà nước
0900285051,Công ty tư nhân
0900352237,Công ty tư nhân
0900232331,Công ty tư nhân
0900252264,Công ty tư nhân
0900195432,Công ty tư nhân
0900207504,Công ty tư nhân
0101330967,Công ty tư nhân
0900214283,Công ty tư nhân
0900234177,Công ty tư nhân
0600310010,Công ty tư nhân
0100686174-820,Công ty nhà nước
0900353777,Công ty tư nhân
0900179021,Công ty tư nhân
0900183772,Công ty tư nhân
0900215093,Công ty tư nhân
0900232194,Công ty TNHH
0101103065-001,Công ty tư nhân
0900206797,Công ty tư nhân
0900230366,Công ty tư nhân
0900215618,Công ty tư nhân
0100100181,Công ty TNHH
0900867194,Công ty tư nhân
0900209237,Công ty tư nhân
0900198112,Công ty tư nhân
0900220583,Công ty tư nhân
0900207423,Công ty tư nhân
0900264340,Công ty tư nhân
0900208427,Công ty tư nhân
0101162293,Công ty tư nhân
